County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Morgan County, MO",2018,"7,955     ","7,620     ",335     ,4.2     
"New Madrid County, MO",2018,"8,016     ","7,642     ",374     ,4.7     
"Newton County, MO",2018,"27,024     ","26,217     ",807     ,3.0     
"Nodaway County, MO",2018,"10,635     ","10,330     ",305     ,2.9     
"Oregon County, MO",2018,"3,935     ","3,801     ",134     ,3.4     
"Osage County, MO",2018,"7,045     ","6,879     ",166     ,2.4     
"Ozark County, MO",2018,"3,437     ","3,263     ",174     ,5.1     
"Pemiscot County, MO",2018,"6,303     ","5,964     ",339     ,5.4     
"Perry County, MO",2018,"10,159     ","9,926     ",233     ,2.3     
"Pettis County, MO",2018,"20,713     ","19,871     ",842     ,4.1     
"Phelps County, MO",2018,"19,642     ","19,046     ",596     ,3.0     
"Pike County, MO",2018,"7,662     ","7,390     ",272     ,3.5     
"Platte County, MO",2018,"57,905     ","56,436     ","1,469     ",2.5     
"Polk County, MO",2018,"14,378     ","13,861     ",517     ,3.6     
"Pulaski County, MO",2018,"14,585     ","14,067     ",518     ,3.6     
"Putnam County, MO",2018,"2,417     ","2,335     ",82     ,3.4     
"Ralls County, MO",2018,"5,606     ","5,451     ",155     ,2.8     
"Randolph County, MO",2018,"10,219     ","9,835     ",384     ,3.8     
"Ray County, MO",2018,"10,894     ","10,501     ",393     ,3.6     
"Reynolds County, MO",2018,"3,028     ","2,935     ",93     ,3.1     
"Ripley County, MO",2018,"5,088     ","4,826     ",262     ,5.1     
"St. Charles County, MO",2018,"224,066     ","218,501     ","5,565     ",2.5     
"St. Clair County, MO",2018,"3,784     ","3,622     ",162     ,4.3     
"Ste. Genevieve County, MO",2018,"9,184     ","8,932     ",252     ,2.7     
"St. Francois County, MO",2018,"26,471     ","25,519     ",952     ,3.6     
"St. Louis County, MO",2018,"525,291     ","509,836     ","15,455     ",2.9     
"Saline County, MO",2018,"10,709     ","10,384     ",325     ,3.0     
"Schuyler County, MO",2018,"2,008     ","1,927     ",81     ,4.0     
"Scotland County, MO",2018,"2,388     ","2,321     ",67     ,2.8     
"Scott County, MO",2018,"20,012     ","19,338     ",674     ,3.4     
"Shannon County, MO",2018,"3,232     ","3,074     ",158     ,4.9     
"Shelby County, MO",2018,"3,017     ","2,926     ",91     ,3.0     
"Stoddard County, MO",2018,"13,062     ","12,493     ",569     ,4.4     
"Stone County, MO",2018,"13,699     ","13,067     ",632     ,4.6     
"Sullivan County, MO",2018,"2,793     ","2,706     ",87     ,3.1     
"Taney County, MO",2018,"26,890     ","25,512     ","1,378     ",5.1     
"Texas County, MO",2018,"9,012     ","8,652     ",360     ,4.0     
"Vernon County, MO",2018,"9,551     ","9,255     ",296     ,3.1     
"Warren County, MO",2018,"17,736     ","17,248     ",488     ,2.8     
"Washington County, MO",2018,"10,189     ","9,744     ",445     ,4.4     
"Wayne County, MO",2018,"5,328     ","5,076     ",252     ,4.7     
"Webster County, MO",2018,"16,948     ","16,430     ",518     ,3.1     
"Worth County, MO",2018,"1,190     ","1,157     ",33     ,2.8     
"Wright County, MO",2018,"7,411     ","7,107     ",304     ,4.1     
"St. Louis city, MO",2018,"150,874     ","145,145     ","5,729     ",3.8     
"Beaverhead County, MT",2018,"5,080     ","4,921     ",159     ,3.1     
"Big Horn County, MT",2018,"5,145     ","4,649     ",496     ,9.6     
"Blaine County, MT",2018,"2,317     ","2,216     ",101     ,4.4     
"Broadwater County, MT",2018,"2,647     ","2,541     ",106     ,4.0     
"Carbon County, MT",2018,"5,522     ","5,326     ",196     ,3.5     
"Carter County, MT",2018,672     ,655     ,17     ,2.5     
"Cascade County, MT",2018,"38,144     ","36,761     ","1,383     ",3.6     
"Chouteau County, MT",2018,"2,494     ","2,419     ",75     ,3.0     
"Custer County, MT",2018,"6,123     ","5,934     ",189     ,3.1     
"Daniels County, MT",2018,891     ,872     ,19     ,2.1     
"Dawson County, MT",2018,"4,668     ","4,543     ",125     ,2.7     
"Deer Lodge County, MT",2018,"5,172     ","4,987     ",185     ,3.6     
"Fallon County, MT",2018,"1,709     ","1,678     ",31     ,1.8     
"Fergus County, MT",2018,"5,859     ","5,643     ",216     ,3.7     
"Flathead County, MT",2018,"48,229     ","45,895     ","2,334     ",4.8     
"Gallatin County, MT",2018,"67,412     ","65,697     ","1,715     ",2.5     
"Garfield County, MT",2018,742     ,722     ,20     ,2.7     
"Glacier County, MT",2018,"5,759     ","5,308     ",451     ,7.8     
"Golden Valley County, MT",2018,372     ,355     ,17     ,4.6     
"Granite County, MT",2018,"1,708     ","1,617     ",91     ,5.3     
"Hill County, MT",2018,"7,742     ","7,466     ",276     ,3.6     
"Jefferson County, MT",2018,"5,691     ","5,472     ",219     ,3.8     
"Judith Basin County, MT",2018,920     ,889     ,31     ,3.4     
"Lake County, MT",2018,"13,236     ","12,668     ",568     ,4.3     
"Lewis and Clark County, MT",2018,"35,706     ","34,511     ","1,195     ",3.3     
"Liberty County, MT",2018,968     ,944     ,24     ,2.5     
"Lincoln County, MT",2018,"8,145     ","7,540     ",605     ,7.4     
"McCone County, MT",2018,975     ,957     ,18     ,1.8     
"Madison County, MT",2018,"4,614     ","4,448     ",166     ,3.6     
"Meagher County, MT",2018,964     ,927     ,37     ,3.8     
"Mineral County, MT",2018,"1,734     ","1,609     ",125     ,7.2     
"Missoula County, MT",2018,"63,737     ","61,603     ","2,134     ",3.3     
"Musselshell County, MT",2018,"2,302     ","2,203     ",99     ,4.3     
"Park County, MT",2018,"8,920     ","8,576     ",344     ,3.9     
"Petroleum County, MT",2018,284     ,272     ,12     ,4.2     
"Phillips County, MT",2018,"1,920     ","1,833     ",87     ,4.5     
"Pondera County, MT",2018,"2,740     ","2,629     ",111     ,4.1     
"Powder River County, MT",2018,976     ,948     ,28     ,2.9     
"Powell County, MT",2018,"2,942     ","2,819     ",123     ,4.2     
"Prairie County, MT",2018,491     ,473     ,18     ,3.7     
"Ravalli County, MT",2018,"20,120     ","19,271     ",849     ,4.2     
"Richland County, MT",2018,"5,929     ","5,746     ",183     ,3.1     
"Roosevelt County, MT",2018,"4,509     ","4,303     ",206     ,4.6     
"Rosebud County, MT",2018,"3,900     ","3,693     ",207     ,5.3     
"Sanders County, MT",2018,"4,822     ","4,513     ",309     ,6.4     
"Sheridan County, MT",2018,"1,772     ","1,731     ",41     ,2.3     
"Silver Bow County, MT",2018,"17,391     ","16,687     ",704     ,4.0     
"Stillwater County, MT",2018,"4,984     ","4,813     ",171     ,3.4     
"Sweet Grass County, MT",2018,"1,790     ","1,735     ",55     ,3.1     
"Teton County, MT",2018,"2,721     ","2,629     ",92     ,3.4     
"Toole County, MT",2018,"2,148     ","2,093     ",55     ,2.6     
"Treasure County, MT",2018,336     ,326     ,10     ,3.0     
"Valley County, MT",2018,"4,156     ","4,029     ",127     ,3.1     
"Wheatland County, MT",2018,807     ,767     ,40     ,5.0     
"Wibaux County, MT",2018,470     ,453     ,17     ,3.6     
"Yellowstone County, MT",2018,"82,294     ","79,543     ","2,751     ",3.3     
"Adams County, NE",2018,"16,738     ","16,242     ",496     ,3.0     
"Antelope County, NE",2018,"3,605     ","3,516     ",89     ,2.5     
"Arthur County, NE",2018,223     ,212     ,11     ,4.9     
"Banner County, NE",2018,384     ,370     ,14     ,3.6     
"Blaine County, NE",2018,263     ,251     ,12     ,4.6     
"Boone County, NE",2018,"2,942     ","2,875     ",67     ,2.3     
"Box Butte County, NE",2018,"5,458     ","5,301     ",157     ,2.9     
"Boyd County, NE",2018,"1,087     ","1,054     ",33     ,3.0     
"Brown County, NE",2018,"1,403     ","1,355     ",48     ,3.4     
"Buffalo County, NE",2018,"28,009     ","27,333     ",676     ,2.4     
"Burt County, NE",2018,"3,500     ","3,379     ",121     ,3.5     
"Butler County, NE",2018,"4,594     ","4,484     ",110     ,2.4     
"Cass County, NE",2018,"13,465     ","13,051     ",414     ,3.1     
"Cedar County, NE",2018,"4,516     ","4,409     ",107     ,2.4     
"Chase County, NE",2018,"2,299     ","2,248     ",51     ,2.2     
"Cherry County, NE",2018,"3,369     ","3,294     ",75     ,2.2     
"Cheyenne County, NE",2018,"4,747     ","4,611     ",136     ,2.9     
"Clay County, NE",2018,"3,282     ","3,177     ",105     ,3.2     
"Colfax County, NE",2018,"5,647     ","5,508     ",139     ,2.5     
"Cuming County, NE",2018,"4,738     ","4,617     ",121     ,2.6     
"Custer County, NE",2018,"6,486     ","6,345     ",141     ,2.2     
"Dakota County, NE",2018,"10,787     ","10,395     ",392     ,3.6     
"Dawes County, NE",2018,"5,071     ","4,934     ",137     ,2.7     
"Dawson County, NE",2018,"13,070     ","12,697     ",373     ,2.9     
"Deuel County, NE",2018,970     ,941     ,29     ,3.0     
"Dixon County, NE",2018,"3,043     ","2,948     ",95     ,3.1     
"Dodge County, NE",2018,"19,606     ","19,048     ",558     ,2.8     
"Douglas County, NE",2018,"297,765     ","288,281     ","9,484     ",3.2     
"Dundy County, NE",2018,"1,162     ","1,136     ",26     ,2.2     
"Fillmore County, NE",2018,"3,177     ","3,096     ",81     ,2.5     
"Franklin County, NE",2018,"1,488     ","1,442     ",46     ,3.1     
"Frontier County, NE",2018,"1,530     ","1,490     ",40     ,2.6     
"Furnas County, NE",2018,"2,651     ","2,581     ",70     ,2.6     
"Gage County, NE",2018,"11,048     ","10,690     ",358     ,3.2     
"Garden County, NE",2018,"1,195     ","1,165     ",30     ,2.5     
"Garfield County, NE",2018,"1,176     ","1,147     ",29     ,2.5     
"Gosper County, NE",2018,"1,069     ","1,041     ",28     ,2.6     
"Grant County, NE",2018,423     ,412     ,11     ,2.6     
"Greeley County, NE",2018,"1,224     ","1,191     ",33     ,2.7     
"Hall County, NE",2018,"32,203     ","31,159     ","1,044     ",3.2     
"Hamilton County, NE",2018,"4,793     ","4,672     ",121     ,2.5     
"Harlan County, NE",2018,"1,789     ","1,746     ",43     ,2.4     
"Hayes County, NE",2018,605     ,592     ,13     ,2.1     
"Hitchcock County, NE",2018,"1,268     ","1,224     ",44     ,3.5     
"Holt County, NE",2018,"5,802     ","5,651     ",151     ,2.6     
"Hooker County, NE",2018,405     ,390     ,15     ,3.7     
"Howard County, NE",2018,"3,387     ","3,282     ",105     ,3.1     
"Jefferson County, NE",2018,"4,197     ","4,090     ",107     ,2.5     
"Johnson County, NE",2018,"2,095     ","2,019     ",76     ,3.6     
"Kearney County, NE",2018,"3,795     ","3,715     ",80     ,2.1     
"Keith County, NE",2018,"4,594     ","4,453     ",141     ,3.1     
"Keya Paha County, NE",2018,600     ,587     ,13     ,2.2     
"Kimball County, NE",2018,"2,040     ","1,984     ",56     ,2.7     
"Knox County, NE",2018,"4,680     ","4,533     ",147     ,3.1     
"Lancaster County, NE",2018,"176,561     ","171,912     ","4,649     ",2.6     
"Lincoln County, NE",2018,"18,486     ","17,919     ",567     ,3.1     
"Logan County, NE",2018,470     ,456     ,14     ,3.0     
"Loup County, NE",2018,402     ,389     ,13     ,3.2     
"McPherson County, NE",2018,447     ,435     ,12     ,2.7     
"Madison County, NE",2018,"19,668     ","19,160     ",508     ,2.6     
"Merrick County, NE",2018,"4,041     ","3,925     ",116     ,2.9     
"Morrill County, NE",2018,"2,610     ","2,538     ",72     ,2.8     
"Nance County, NE",2018,"2,031     ","1,981     ",50     ,2.5     
"Nemaha County, NE",2018,"3,648     ","3,520     ",128     ,3.5     
"Nuckolls County, NE",2018,"2,403     ","2,337     ",66     ,2.7     
"Otoe County, NE",2018,"8,244     ","8,003     ",241     ,2.9     
"Pawnee County, NE",2018,"1,488     ","1,449     ",39     ,2.6     
"Perkins County, NE",2018,"1,837     ","1,801     ",36     ,2.0     
"Phelps County, NE",2018,"4,937     ","4,823     ",114     ,2.3     
"Pierce County, NE",2018,"4,140     ","4,029     ",111     ,2.7     
"Platte County, NE",2018,"17,592     ","17,111     ",481     ,2.7     
"Polk County, NE",2018,"2,924     ","2,853     ",71     ,2.4     
"Red Willow County, NE",2018,"5,892     ","5,749     ",143     ,2.4     
"Richardson County, NE",2018,"4,281     ","4,149     ",132     ,3.1     
"Rock County, NE",2018,896     ,874     ,22     ,2.5     
"Saline County, NE",2018,"7,504     ","7,273     ",231     ,3.1     
"Sarpy County, NE",2018,"95,959     ","93,301     ","2,658     ",2.8     
"Saunders County, NE",2018,"11,122     ","10,806     ",316     ,2.8     
"Scotts Bluff County, NE",2018,"18,586     ","17,969     ",617     ,3.3     
"Seward County, NE",2018,"8,890     ","8,653     ",237     ,2.7     
"Sheridan County, NE",2018,"2,705     ","2,635     ",70     ,2.6     
"Sherman County, NE",2018,"1,711     ","1,665     ",46     ,2.7     
"Sioux County, NE",2018,749     ,729     ,20     ,2.7     
"Stanton County, NE",2018,"3,516     ","3,427     ",89     ,2.5     
"Thayer County, NE",2018,"2,882     ","2,816     ",66     ,2.3     
"Thomas County, NE",2018,441     ,428     ,13     ,2.9     
"Thurston County, NE",2018,"3,006     ","2,881     ",125     ,4.2     
"Valley County, NE",2018,"2,102     ","2,040     ",62     ,2.9     
"Washington County, NE",2018,"11,219     ","10,895     ",324     ,2.9     
"Wayne County, NE",2018,"5,747     ","5,603     ",144     ,2.5     
"Webster County, NE",2018,"1,662     ","1,614     ",48     ,2.9     
"Wheeler County, NE",2018,579     ,565     ,14     ,2.4     
"York County, NE",2018,"7,378     ","7,188     ",190     ,2.6     
"Churchill County, NV",2018,"10,945     ","10,528     ",417     ,3.8     
"Clark County, NV",2018,"1,093,988     ","1,043,615     ","50,373     ",4.6     
"Douglas County, NV",2018,"22,747     ","21,798     ",949     ,4.2     
"Elko County, NV",2018,"27,260     ","26,419     ",841     ,3.1     
"Esmeralda County, NV",2018,421     ,400     ,21     ,5.0     
"Eureka County, NV",2018,"1,086     ","1,059     ",27     ,2.5     
"Humboldt County, NV",2018,"8,005     ","7,739     ",266     ,3.3     
"Lander County, NV",2018,"3,121     ","3,012     ",109     ,3.5     
"Lincoln County, NV",2018,"2,049     ","1,961     ",88     ,4.3     
"Lyon County, NV",2018,"22,172     ","20,999     ","1,173     ",5.3     
"Mineral County, NV",2018,"1,956     ","1,856     ",100     ,5.1     
"Nye County, NV",2018,"16,581     ","15,659     ",922     ,5.6     
"Pershing County, NV",2018,"2,561     ","2,458     ",103     ,4.0     
"Storey County, NV",2018,"1,977     ","1,893     ",84     ,4.2     
"Washoe County, NV",2018,"247,905     ","239,242     ","8,663     ",3.5     
"White Pine County, NV",2018,"4,546     ","4,385     ",161     ,3.5     
"Carson City, NV",2018,"25,512     ","24,349     ","1,163     ",4.6     
"Belknap County, NH",2018,"31,463     ","30,638     ",825     ,2.6     
"Carroll County, NH",2018,"23,854     ","23,226     ",628     ,2.6     
"Cheshire County, NH",2018,"40,992     ","39,910     ","1,082     ",2.6     
"Coos County, NH",2018,"14,686     ","14,197     ",489     ,3.3     
"Grafton County, NH",2018,"49,679     ","48,600     ","1,079     ",2.2     
"Hillsborough County, NH",2018,"239,623     ","233,073     ","6,550     ",2.7     
"Merrimack County, NH",2018,"83,502     ","81,575     ","1,927     ",2.3     
"Rockingham County, NH",2018,"186,485     ","181,129     ","5,356     ",2.9     
"Strafford County, NH",2018,"74,034     ","72,271     ","1,763     ",2.4     
"Sullivan County, NH",2018,"23,308     ","22,794     ",514     ,2.2     
"Atlantic County, NJ",2018,"123,520     ","116,516     ","7,004     ",5.7     
"Bergen County, NJ",2018,"493,894     ","477,681     ","16,213     ",3.3     
"Burlington County, NJ",2018,"236,181     ","227,635     ","8,546     ",3.6     
"Camden County, NJ",2018,"259,479     ","247,900     ","11,579     ",4.5     
"Cape May County, NJ",2018,"47,243     ","43,385     ","3,858     ",8.2     
"Cumberland County, NJ",2018,"67,059     ","62,889     ","4,170     ",6.2     
"Essex County, NJ",2018,"379,747     ","360,905     ","18,842     ",5.0     
"Gloucester County, NJ",2018,"153,473     ","147,232     ","6,241     ",4.1     
"Hudson County, NJ",2018,"370,381     ","356,625     ","13,756     ",3.7     
"Hunterdon County, NJ",2018,"66,234     ","64,187     ","2,047     ",3.1     
"Mercer County, NJ",2018,"206,705     ","199,513     ","7,192     ",3.5     
"Middlesex County, NJ",2018,"450,549     ","434,819     ","15,730     ",3.5     
"Monmouth County, NJ",2018,"337,138     ","325,256     ","11,882     ",3.5     
"Morris County, NJ",2018,"263,758     ","255,505     ","8,253     ",3.1     
"Ocean County, NJ",2018,"282,342     ","270,779     ","11,563     ",4.1     
"Passaic County, NJ",2018,"248,727     ","236,540     ","12,187     ",4.9     
"Salem County, NJ",2018,"29,880     ","28,308     ","1,572     ",5.3     
"Somerset County, NJ",2018,"176,026     ","170,228     ","5,798     ",3.3     
"Sussex County, NJ",2018,"75,983     ","73,110     ","2,873     ",3.8     
"Union County, NJ",2018,"284,367     ","272,640     ","11,727     ",4.1     
"Warren County, NJ",2018,"57,090     ","54,966     ","2,124     ",3.7     
"Bernalillo County, NM",2018,"332,444     ","317,570     ","14,874     ",4.5     
"Catron County, NM",2018,"1,128     ","1,056     ",72     ,6.4     
"Chaves County, NM",2018,"27,404     ","26,085     ","1,319     ",4.8     
"Cibola County, NM",2018,"9,012     ","8,455     ",557     ,6.2     
"Colfax County, NM",2018,"5,551     ","5,282     ",269     ,4.8     
"Curry County, NM",2018,"21,811     ","20,941     ",870     ,4.0     
"De Baca County, NM",2018,772     ,738     ,34     ,4.4     
"Dona Ana County, NM",2018,"97,423     ","91,928     ","5,495     ",5.6     
"Eddy County, NM",2018,"31,861     ","30,809     ","1,052     ",3.3     
"Grant County, NM",2018,"12,413     ","11,818     ",595     ,4.8     
"Guadalupe County, NM",2018,"1,636     ","1,547     ",89     ,5.4     
"Harding County, NM",2018,281     ,266     ,15     ,5.3     
"Hidalgo County, NM",2018,"2,233     ","2,149     ",84     ,3.8     
"Lea County, NM",2018,"30,274     ","29,031     ","1,243     ",4.1     
"Lincoln County, NM",2018,"8,800     ","8,402     ",398     ,4.5     
"Los Alamos County, NM",2018,"9,192     ","8,882     ",310     ,3.4     
"Luna County, NM",2018,"10,238     ","9,034     ","1,204     ",11.8     
"McKinley County, NM",2018,"24,046     ","22,354     ","1,692     ",7.0     
"Mora County, NM",2018,"2,298     ","2,159     ",139     ,6.0     
"Otero County, NM",2018,"24,918     ","23,702     ","1,216     ",4.9     
"Quay County, NM",2018,"3,242     ","3,088     ",154     ,4.8     
"Rio Arriba County, NM",2018,"16,776     ","15,910     ",866     ,5.2     
"Roosevelt County, NM",2018,"7,900     ","7,559     ",341     ,4.3     
"Sandoval County, NM",2018,"66,225     ","62,980     ","3,245     ",4.9     
"San Juan County, NM",2018,"52,750     ","49,735     ","3,015     ",5.7     
"San Miguel County, NM",2018,"11,020     ","10,373     ",647     ,5.9     
"Santa Fe County, NM",2018,"74,861     ","71,783     ","3,078     ",4.1     
"Sierra County, NM",2018,"4,130     ","3,844     ",286     ,6.9     
"Socorro County, NM",2018,"6,506     ","6,166     ",340     ,5.2     
"Taos County, NM",2018,"15,143     ","14,167     ",976     ,6.4     
"Torrance County, NM",2018,"5,663     ","5,235     ",428     ,7.6     
"Union County, NM",2018,"1,800     ","1,741     ",59     ,3.3     
"Valencia County, NM",2018,"30,621     ","28,970     ","1,651     ",5.4     
"Albany County, NY",2018,"160,911     ","154,984     ","5,927     ",3.7     
"Allegany County, NY",2018,"19,896     ","18,789     ","1,107     ",5.6     
"Bronx County, NY",2018,"629,681     ","594,200     ","35,481     ",5.6     
"Broome County, NY",2018,"85,937     ","81,778     ","4,159     ",4.8     
"Cattaraugus County, NY",2018,"34,768     ","32,926     ","1,842     ",5.3     
"Cayuga County, NY",2018,"36,748     ","35,118     ","1,630     ",4.4     
"Chautauqua County, NY",2018,"55,948     ","53,150     ","2,798     ",5.0     
"Chemung County, NY",2018,"36,111     ","34,451     ","1,660     ",4.6     
"Chenango County, NY",2018,"22,803     ","21,748     ","1,055     ",4.6     
"Clinton County, NY",2018,"37,046     ","35,431     ","1,615     ",4.4     
"Columbia County, NY",2018,"31,928     ","30,872     ","1,056     ",3.3     
"Cortland County, NY",2018,"23,343     ","22,161     ","1,182     ",5.1     
"Delaware County, NY",2018,"19,485     ","18,547     ",938     ,4.8     
"Dutchess County, NY",2018,"146,721     ","141,342     ","5,379     ",3.7     
"Erie County, NY",2018,"451,624     ","431,796     ","19,828     ",4.4     
"Essex County, NY",2018,"17,412     ","16,575     ",837     ,4.8     
"Franklin County, NY",2018,"20,017     ","18,995     ","1,022     ",5.1     
"Fulton County, NY",2018,"23,298     ","22,117     ","1,181     ",5.1     
"Genesee County, NY",2018,"30,368     ","29,111     ","1,257     ",4.1     
"Greene County, NY",2018,"21,055     ","20,102     ",953     ,4.5     
"Hamilton County, NY",2018,"2,337     ","2,178     ",159     ,6.8     
"Herkimer County, NY",2018,"28,390     ","27,001     ","1,389     ",4.9     
"Jefferson County, NY",2018,"45,439     ","42,923     ","2,516     ",5.5     
"Kings County, NY",2018,"1,261,337     ","1,208,420     ","52,917     ",4.2     
"Lewis County, NY",2018,"11,870     ","11,215     ",655     ,5.5     
"Livingston County, NY",2018,"31,348     ","30,001     ","1,347     ",4.3     
"Madison County, NY",2018,"33,358     ","31,773     ","1,585     ",4.8     
"Monroe County, NY",2018,"369,758     ","354,079     ","15,679     ",4.2     
"Montgomery County, NY",2018,"22,905     ","21,730     ","1,175     ",5.1     
"Nassau County, NY",2018,"721,744     ","696,501     ","25,243     ",3.5     
"New York County, NY",2018,"959,905     ","924,960     ","34,945     ",3.6     
"Niagara County, NY",2018,"101,154     ","95,896     ","5,258     ",5.2     
"Oneida County, NY",2018,"103,077     ","98,517     ","4,560     ",4.4     
"Onondaga County, NY",2018,"224,527     ","215,593     ","8,934     ",4.0     
"Ontario County, NY",2018,"56,567     ","54,359     ","2,208     ",3.9     
"Orange County, NY",2018,"187,500     ","180,244     ","7,256     ",3.9     
"Orleans County, NY",2018,"17,910     ","17,029     ",881     ,4.9     
"Oswego County, NY",2018,"53,863     ","50,939     ","2,924     ",5.4     
"Otsego County, NY",2018,"28,636     ","27,397     ","1,239     ",4.3     
"Putnam County, NY",2018,"52,172     ","50,259     ","1,913     ",3.7     
"Queens County, NY",2018,"1,198,967     ","1,156,122     ","42,845     ",3.6     
"Rensselaer County, NY",2018,"82,929     ","79,721     ","3,208     ",3.9     
"Richmond County, NY",2018,"233,890     ","224,382     ","9,508     ",4.1     
"Rockland County, NY",2018,"157,770     ","151,936     ","5,834     ",3.7     
"St. Lawrence County, NY",2018,"44,306     ","41,841     ","2,465     ",5.6     
"Saratoga County, NY",2018,"121,671     ","117,408     ","4,263     ",3.5     
"Schenectady County, NY",2018,"77,799     ","74,695     ","3,104     ",4.0     
"Schoharie County, NY",2018,"14,935     ","14,219     ",716     ,4.8     
"Schuyler County, NY",2018,"8,401     ","7,974     ",427     ,5.1     
"Seneca County, NY",2018,"16,437     ","15,807     ",630     ,3.8     
"Steuben County, NY",2018,"43,522     ","41,388     ","2,134     ",4.9     
"Suffolk County, NY",2018,"793,197     ","762,913     ","30,284     ",3.8     
"Sullivan County, NY",2018,"36,701     ","35,203     ","1,498     ",4.1     
"Tioga County, NY",2018,"23,359     ","22,344     ","1,015     ",4.3     
"Tompkins County, NY",2018,"51,090     ","49,252     ","1,838     ",3.6     
"Ulster County, NY",2018,"90,161     ","86,660     ","3,501     ",3.9     
"Warren County, NY",2018,"32,202     ","30,712     ","1,490     ",4.6     
"Washington County, NY",2018,"28,536     ","27,356     ","1,180     ",4.1     
"Wayne County, NY",2018,"44,711     ","42,870     ","1,841     ",4.1     
"Westchester County, NY",2018,"492,401     ","473,384     ","19,017     ",3.9     
"Wyoming County, NY",2018,"18,352     ","17,508     ",844     ,4.6     
"Yates County, NY",2018,"12,036     ","11,585     ",451     ,3.7     
"Alamance County, NC",2018,"79,720     ","76,663     ","3,057     ",3.8     
"Alexander County, NC",2018,"17,692     ","17,121     ",571     ,3.2     
"Alleghany County, NC",2018,"4,253     ","4,058     ",195     ,4.6     
"Anson County, NC",2018,"10,271     ","9,807     ",464     ,4.5     
"Ashe County, NC",2018,"12,521     ","12,063     ",458     ,3.7     
"Avery County, NC",2018,"7,491     ","7,213     ",278     ,3.7     
"Beaufort County, NC",2018,"19,405     ","18,499     ",906     ,4.7     
"Bertie County, NC",2018,"7,726     ","7,340     ",386     ,5.0     
"Bladen County, NC",2018,"14,177     ","13,418     ",759     ,5.4     
"Brunswick County, NC",2018,"52,434     ","49,625     ","2,809     ",5.4     
"Buncombe County, NC",2018,"137,044     ","132,876     ","4,168     ",3.0     
"Burke County, NC",2018,"40,264     ","38,784     ","1,480     ",3.7     
"Cabarrus County, NC",2018,"105,577     ","101,702     ","3,875     ",3.7     
"Caldwell County, NC",2018,"35,882     ","34,479     ","1,403     ",3.9     
"Camden County, NC",2018,"4,640     ","4,464     ",176     ,3.8     
"Carteret County, NC",2018,"31,440     ","30,060     ","1,380     ",4.4     
"Caswell County, NC",2018,"9,690     ","9,257     ",433     ,4.5     
"Catawba County, NC",2018,"77,563     ","74,780     ","2,783     ",3.6     
"Chatham County, NC",2018,"34,613     ","33,426     ","1,187     ",3.4     
"Cherokee County, NC",2018,"11,112     ","10,608     ",504     ,4.5     
"Chowan County, NC",2018,"5,506     ","5,258     ",248     ,4.5     
"Clay County, NC",2018,"4,066     ","3,886     ",180     ,4.4     
"Cleveland County, NC",2018,"47,220     ","45,326     ","1,894     ",4.0     
"Columbus County, NC",2018,"22,055     ","20,940     ","1,115     ",5.1     
"Craven County, NC",2018,"40,942     ","39,187     ","1,755     ",4.3     
"Cumberland County, NC",2018,"125,817     ","119,228     ","6,589     ",5.2     
"Currituck County, NC",2018,"13,800     ","13,300     ",500     ,3.6     
"Dare County, NC",2018,"19,681     ","18,663     ","1,018     ",5.2     
"Davidson County, NC",2018,"79,268     ","76,323     ","2,945     ",3.7     
"Davie County, NC",2018,"20,252     ","19,545     ",707     ,3.5     
"Duplin County, NC",2018,"24,688     ","23,611     ","1,077     ",4.4     
"Durham County, NC",2018,"166,378     ","160,424     ","5,954     ",3.6     
"Edgecombe County, NC",2018,"21,198     ","19,728     ","1,470     ",6.9     
"Forsyth County, NC",2018,"184,272     ","177,103     ","7,169     ",3.9     
"Franklin County, NC",2018,"30,330     ","29,087     ","1,243     ",4.1     
"Gaston County, NC",2018,"107,538     ","103,251     ","4,287     ",4.0     
"Gates County, NC",2018,"5,243     ","5,030     ",213     ,4.1     
"Graham County, NC",2018,"3,137     ","2,952     ",185     ,5.9     
"Granville County, NC",2018,"29,547     ","28,526     ","1,021     ",3.5     
"Greene County, NC",2018,"9,398     ","9,032     ",366     ,3.9     
"Guilford County, NC",2018,"258,386     ","247,437     ","10,949     ",4.2     
"Halifax County, NC",2018,"19,900     ","18,677     ","1,223     ",6.1     
"Harnett County, NC",2018,"52,138     ","49,659     ","2,479     ",4.8     
"Haywood County, NC",2018,"29,236     ","28,229     ","1,007     ",3.4     
"Henderson County, NC",2018,"53,756     ","51,978     ","1,778     ",3.3     
"Hertford County, NC",2018,"8,999     ","8,539     ",460     ,5.1     
"Hoke County, NC",2018,"19,826     ","18,814     ","1,012     ",5.1     
"Hyde County, NC",2018,"1,986     ","1,822     ",164     ,8.3     
"Iredell County, NC",2018,"86,622     ","83,431     ","3,191     ",3.7     
"Jackson County, NC",2018,"19,278     ","18,460     ",818     ,4.2     
"Johnston County, NC",2018,"96,031     ","92,477     ","3,554     ",3.7     
"Jones County, NC",2018,"4,320     ","4,136     ",184     ,4.3     
"Lee County, NC",2018,"26,132     ","24,975     ","1,157     ",4.4     
"Lenoir County, NC",2018,"27,477     ","26,384     ","1,093     ",4.0     
"Lincoln County, NC",2018,"42,041     ","40,563     ","1,478     ",3.5     
"McDowell County, NC",2018,"20,819     ","20,102     ",717     ,3.4     
