County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Pulaski County, MO",2019,"14,604     ","14,039     ",565     ,3.9     
"Putnam County, MO",2019,"2,261     ","2,184     ",77     ,3.4     
"Ralls County, MO",2019,"5,660     ","5,493     ",167     ,3.0     
"Randolph County, MO",2019,"10,269     ","9,892     ",377     ,3.7     
"Ray County, MO",2019,"10,958     ","10,582     ",376     ,3.4     
"Reynolds County, MO",2019,"3,007     ","2,902     ",105     ,3.5     
"Ripley County, MO",2019,"4,977     ","4,716     ",261     ,5.2     
"St. Charles County, MO",2019,"228,903     ","223,448     ","5,455     ",2.4     
"St. Clair County, MO",2019,"3,724     ","3,563     ",161     ,4.3     
"Ste. Genevieve County, MO",2019,"9,140     ","8,909     ",231     ,2.5     
"St. Francois County, MO",2019,"26,456     ","25,531     ",925     ,3.5     
"St. Louis County, MO",2019,"531,873     ","516,571     ","15,302     ",2.9     
"Saline County, MO",2019,"10,597     ","10,278     ",319     ,3.0     
"Schuyler County, MO",2019,"1,957     ","1,876     ",81     ,4.1     
"Scotland County, MO",2019,"2,352     ","2,284     ",68     ,2.9     
"Scott County, MO",2019,"19,805     ","19,143     ",662     ,3.3     
"Shannon County, MO",2019,"3,223     ","3,055     ",168     ,5.2     
"Shelby County, MO",2019,"3,023     ","2,939     ",84     ,2.8     
"Stoddard County, MO",2019,"12,993     ","12,415     ",578     ,4.4     
"Stone County, MO",2019,"13,813     ","13,165     ",648     ,4.7     
"Sullivan County, MO",2019,"2,653     ","2,565     ",88     ,3.3     
"Taney County, MO",2019,"26,902     ","25,588     ","1,314     ",4.9     
"Texas County, MO",2019,"8,881     ","8,504     ",377     ,4.2     
"Vernon County, MO",2019,"9,398     ","9,085     ",313     ,3.3     
"Warren County, MO",2019,"18,459     ","17,958     ",501     ,2.7     
"Washington County, MO",2019,"10,169     ","9,737     ",432     ,4.2     
"Wayne County, MO",2019,"5,222     ","4,983     ",239     ,4.6     
"Webster County, MO",2019,"17,319     ","16,734     ",585     ,3.4     
"Worth County, MO",2019,"1,154     ","1,124     ",30     ,2.6     
"Wright County, MO",2019,"7,392     ","7,024     ",368     ,5.0     
"St. Louis city, MO",2019,"151,947     ","146,380     ","5,567     ",3.7     
"Beaverhead County, MT",2019,"5,180     ","5,025     ",155     ,3.0     
"Big Horn County, MT",2019,"4,950     ","4,578     ",372     ,7.5     
"Blaine County, MT",2019,"2,315     ","2,223     ",92     ,4.0     
"Broadwater County, MT",2019,"2,642     ","2,534     ",108     ,4.1     
"Carbon County, MT",2019,"5,539     ","5,342     ",197     ,3.6     
"Carter County, MT",2019,663     ,644     ,19     ,2.9     
"Cascade County, MT",2019,"38,455     ","37,120     ","1,335     ",3.5     
"Chouteau County, MT",2019,"2,484     ","2,415     ",69     ,2.8     
"Custer County, MT",2019,"6,132     ","5,953     ",179     ,2.9     
"Daniels County, MT",2019,894     ,876     ,18     ,2.0     
"Dawson County, MT",2019,"4,659     ","4,544     ",115     ,2.5     
"Deer Lodge County, MT",2019,"5,132     ","4,964     ",168     ,3.3     
"Fallon County, MT",2019,"1,720     ","1,689     ",31     ,1.8     
"Fergus County, MT",2019,"6,098     ","5,902     ",196     ,3.2     
"Flathead County, MT",2019,"48,862     ","46,513     ","2,349     ",4.8     
"Gallatin County, MT",2019,"70,059     ","68,422     ","1,637     ",2.3     
"Garfield County, MT",2019,749     ,731     ,18     ,2.4     
"Glacier County, MT",2019,"5,796     ","5,352     ",444     ,7.7     
"Golden Valley County, MT",2019,368     ,353     ,15     ,4.1     
"Granite County, MT",2019,"1,724     ","1,626     ",98     ,5.7     
"Hill County, MT",2019,"7,775     ","7,483     ",292     ,3.8     
"Jefferson County, MT",2019,"5,804     ","5,606     ",198     ,3.4     
"Judith Basin County, MT",2019,993     ,962     ,31     ,3.1     
"Lake County, MT",2019,"13,458     ","12,875     ",583     ,4.3     
"Lewis and Clark County, MT",2019,"36,498     ","35,380     ","1,118     ",3.1     
"Liberty County, MT",2019,957     ,932     ,25     ,2.6     
"Lincoln County, MT",2019,"8,222     ","7,610     ",612     ,7.4     
"McCone County, MT",2019,962     ,943     ,19     ,2.0     
"Madison County, MT",2019,"4,835     ","4,676     ",159     ,3.3     
"Meagher County, MT",2019,970     ,936     ,34     ,3.5     
"Mineral County, MT",2019,"1,792     ","1,688     ",104     ,5.8     
"Missoula County, MT",2019,"64,851     ","62,715     ","2,136     ",3.3     
"Musselshell County, MT",2019,"2,304     ","2,213     ",91     ,3.9     
"Park County, MT",2019,"9,071     ","8,755     ",316     ,3.5     
"Petroleum County, MT",2019,270     ,260     ,10     ,3.7     
"Phillips County, MT",2019,"1,901     ","1,829     ",72     ,3.8     
"Pondera County, MT",2019,"2,710     ","2,607     ",103     ,3.8     
"Powder River County, MT",2019,968     ,945     ,23     ,2.4     
"Powell County, MT",2019,"2,998     ","2,886     ",112     ,3.7     
"Prairie County, MT",2019,480     ,462     ,18     ,3.8     
"Ravalli County, MT",2019,"20,594     ","19,736     ",858     ,4.2     
"Richland County, MT",2019,"5,951     ","5,790     ",161     ,2.7     
"Roosevelt County, MT",2019,"4,569     ","4,368     ",201     ,4.4     
"Rosebud County, MT",2019,"3,877     ","3,678     ",199     ,5.1     
"Sanders County, MT",2019,"4,958     ","4,659     ",299     ,6.0     
"Sheridan County, MT",2019,"1,759     ","1,719     ",40     ,2.3     
"Silver Bow County, MT",2019,"17,460     ","16,784     ",676     ,3.9     
"Stillwater County, MT",2019,"5,293     ","5,124     ",169     ,3.2     
"Sweet Grass County, MT",2019,"1,833     ","1,781     ",52     ,2.8     
"Teton County, MT",2019,"2,786     ","2,693     ",93     ,3.3     
"Toole County, MT",2019,"2,144     ","2,092     ",52     ,2.4     
"Treasure County, MT",2019,345     ,335     ,10     ,2.9     
"Valley County, MT",2019,"4,155     ","4,021     ",134     ,3.2     
"Wheatland County, MT",2019,773     ,744     ,29     ,3.8     
"Wibaux County, MT",2019,460     ,446     ,14     ,3.0     
"Yellowstone County, MT",2019,"83,093     ","80,365     ","2,728     ",3.3     
"Adams County, NE",2019,"16,973     ","16,434     ",539     ,3.2     
"Antelope County, NE",2019,"3,631     ","3,540     ",91     ,2.5     
"Arthur County, NE",2019,231     ,218     ,13     ,5.6     
"Banner County, NE",2019,384     ,370     ,14     ,3.6     
"Blaine County, NE",2019,259     ,246     ,13     ,5.0     
"Boone County, NE",2019,"2,994     ","2,913     ",81     ,2.7     
"Box Butte County, NE",2019,"5,474     ","5,300     ",174     ,3.2     
"Boyd County, NE",2019,"1,090     ","1,054     ",36     ,3.3     
"Brown County, NE",2019,"1,414     ","1,363     ",51     ,3.6     
"Buffalo County, NE",2019,"28,163     ","27,429     ",734     ,2.6     
"Burt County, NE",2019,"3,537     ","3,418     ",119     ,3.4     
"Butler County, NE",2019,"4,673     ","4,552     ",121     ,2.6     
"Cass County, NE",2019,"13,691     ","13,230     ",461     ,3.4     
"Cedar County, NE",2019,"4,575     ","4,461     ",114     ,2.5     
"Chase County, NE",2019,"2,300     ","2,249     ",51     ,2.2     
"Cherry County, NE",2019,"3,406     ","3,325     ",81     ,2.4     
"Cheyenne County, NE",2019,"4,436     ","4,276     ",160     ,3.6     
"Clay County, NE",2019,"3,333     ","3,227     ",106     ,3.2     
"Colfax County, NE",2019,"5,650     ","5,498     ",152     ,2.7     
"Cuming County, NE",2019,"4,801     ","4,677     ",124     ,2.6     
"Custer County, NE",2019,"6,486     ","6,332     ",154     ,2.4     
"Dakota County, NE",2019,"10,862     ","10,441     ",421     ,3.9     
"Dawes County, NE",2019,"5,044     ","4,901     ",143     ,2.8     
"Dawson County, NE",2019,"13,229     ","12,834     ",395     ,3.0     
"Deuel County, NE",2019,966     ,937     ,29     ,3.0     
"Dixon County, NE",2019,"3,026     ","2,934     ",92     ,3.0     
"Dodge County, NE",2019,"19,871     ","19,293     ",578     ,2.9     
"Douglas County, NE",2019,"303,415     ","293,488     ","9,927     ",3.3     
"Dundy County, NE",2019,"1,166     ","1,137     ",29     ,2.5     
"Fillmore County, NE",2019,"3,203     ","3,121     ",82     ,2.6     
"Franklin County, NE",2019,"1,499     ","1,450     ",49     ,3.3     
"Frontier County, NE",2019,"1,631     ","1,579     ",52     ,3.2     
"Furnas County, NE",2019,"2,612     ","2,540     ",72     ,2.8     
"Gage County, NE",2019,"11,144     ","10,750     ",394     ,3.5     
"Garden County, NE",2019,"1,107     ","1,075     ",32     ,2.9     
"Garfield County, NE",2019,"1,163     ","1,132     ",31     ,2.7     
"Gosper County, NE",2019,"1,112     ","1,083     ",29     ,2.6     
"Grant County, NE",2019,414     ,403     ,11     ,2.7     
"Greeley County, NE",2019,"1,238     ","1,201     ",37     ,3.0     
"Hall County, NE",2019,"32,296     ","31,164     ","1,132     ",3.5     
"Hamilton County, NE",2019,"4,865     ","4,719     ",146     ,3.0     
"Harlan County, NE",2019,"1,800     ","1,750     ",50     ,2.8     
"Hayes County, NE",2019,624     ,608     ,16     ,2.6     
"Hitchcock County, NE",2019,"1,273     ","1,231     ",42     ,3.3     
"Holt County, NE",2019,"5,800     ","5,651     ",149     ,2.6     
"Hooker County, NE",2019,423     ,411     ,12     ,2.8     
"Howard County, NE",2019,"3,408     ","3,288     ",120     ,3.5     
"Jefferson County, NE",2019,"4,194     ","4,080     ",114     ,2.7     
"Johnson County, NE",2019,"2,085     ","2,014     ",71     ,3.4     
"Kearney County, NE",2019,"3,832     ","3,746     ",86     ,2.2     
"Keith County, NE",2019,"4,664     ","4,513     ",151     ,3.2     
"Keya Paha County, NE",2019,593     ,578     ,15     ,2.5     
"Kimball County, NE",2019,"2,051     ","1,990     ",61     ,3.0     
"Knox County, NE",2019,"4,661     ","4,522     ",139     ,3.0     
"Lancaster County, NE",2019,"179,477     ","174,514     ","4,963     ",2.8     
"Lincoln County, NE",2019,"18,536     ","17,900     ",636     ,3.4     
"Logan County, NE",2019,478     ,464     ,14     ,2.9     
"Loup County, NE",2019,420     ,403     ,17     ,4.0     
"McPherson County, NE",2019,450     ,439     ,11     ,2.4     
"Madison County, NE",2019,"20,060     ","19,503     ",557     ,2.8     
"Merrick County, NE",2019,"4,089     ","3,958     ",131     ,3.2     
"Morrill County, NE",2019,"2,635     ","2,560     ",75     ,2.8     
"Nance County, NE",2019,"2,007     ","1,946     ",61     ,3.0     
"Nemaha County, NE",2019,"3,667     ","3,534     ",133     ,3.6     
"Nuckolls County, NE",2019,"2,424     ","2,358     ",66     ,2.7     
"Otoe County, NE",2019,"8,512     ","8,242     ",270     ,3.2     
"Pawnee County, NE",2019,"1,493     ","1,451     ",42     ,2.8     
"Perkins County, NE",2019,"1,839     ","1,798     ",41     ,2.2     
"Phelps County, NE",2019,"5,033     ","4,901     ",132     ,2.6     
"Pierce County, NE",2019,"4,149     ","4,038     ",111     ,2.7     
"Platte County, NE",2019,"17,898     ","17,376     ",522     ,2.9     
"Polk County, NE",2019,"2,956     ","2,874     ",82     ,2.8     
"Red Willow County, NE",2019,"5,921     ","5,761     ",160     ,2.7     
"Richardson County, NE",2019,"4,292     ","4,156     ",136     ,3.2     
"Rock County, NE",2019,881     ,854     ,27     ,3.1     
"Saline County, NE",2019,"7,475     ","7,232     ",243     ,3.3     
"Sarpy County, NE",2019,"98,488     ","95,644     ","2,844     ",2.9     
"Saunders County, NE",2019,"11,376     ","11,060     ",316     ,2.8     
"Scotts Bluff County, NE",2019,"18,475     ","17,796     ",679     ,3.7     
"Seward County, NE",2019,"8,985     ","8,721     ",264     ,2.9     
"Sheridan County, NE",2019,"2,708     ","2,634     ",74     ,2.7     
"Sherman County, NE",2019,"1,696     ","1,641     ",55     ,3.2     
"Sioux County, NE",2019,751     ,730     ,21     ,2.8     
"Stanton County, NE",2019,"3,551     ","3,460     ",91     ,2.6     
"Thayer County, NE",2019,"2,815     ","2,742     ",73     ,2.6     
"Thomas County, NE",2019,432     ,416     ,16     ,3.7     
"Thurston County, NE",2019,"3,082     ","2,943     ",139     ,4.5     
"Valley County, NE",2019,"2,154     ","2,085     ",69     ,3.2     
"Washington County, NE",2019,"11,370     ","11,040     ",330     ,2.9     
"Wayne County, NE",2019,"5,832     ","5,680     ",152     ,2.6     
"Webster County, NE",2019,"1,691     ","1,633     ",58     ,3.4     
"Wheeler County, NE",2019,573     ,558     ,15     ,2.6     
"York County, NE",2019,"7,384     ","7,189     ",195     ,2.6     
"Churchill County, NV",2019,"11,065     ","10,663     ",402     ,3.6     
"Clark County, NV",2019,"1,131,564     ","1,084,237     ","47,327     ",4.2     
"Douglas County, NV",2019,"23,218     ","22,283     ",935     ,4.0     
"Elko County, NV",2019,"27,322     ","26,491     ",831     ,3.0     
"Esmeralda County, NV",2019,460     ,443     ,17     ,3.7     
"Eureka County, NV",2019,"1,099     ","1,072     ",27     ,2.5     
"Humboldt County, NV",2019,"8,336     ","8,089     ",247     ,3.0     
"Lander County, NV",2019,"3,235     ","3,131     ",104     ,3.2     
"Lincoln County, NV",2019,"2,136     ","2,051     ",85     ,4.0     
"Lyon County, NV",2019,"23,210     ","22,069     ","1,141     ",4.9     
"Mineral County, NV",2019,"2,087     ","2,004     ",83     ,4.0     
"Nye County, NV",2019,"17,305     ","16,391     ",914     ,5.3     
"Pershing County, NV",2019,"2,608     ","2,503     ",105     ,4.0     
"Storey County, NV",2019,"2,054     ","1,975     ",79     ,3.8     
"Washoe County, NV",2019,"255,215     ","246,719     ","8,496     ",3.3     
"White Pine County, NV",2019,"4,672     ","4,530     ",142     ,3.0     
"Carson City, NV",2019,"26,185     ","25,124     ","1,061     ",4.1     
"Belknap County, NH",2019,"31,696     ","30,879     ",817     ,2.6     
"Carroll County, NH",2019,"24,085     ","23,461     ",624     ,2.6     
"Cheshire County, NH",2019,"40,867     ","39,780     ","1,087     ",2.7     
"Coos County, NH",2019,"14,774     ","14,296     ",478     ,3.2     
"Grafton County, NH",2019,"49,782     ","48,658     ","1,124     ",2.3     
"Hillsborough County, NH",2019,"243,727     ","237,190     ","6,537     ",2.7     
"Merrimack County, NH",2019,"84,141     ","82,202     ","1,939     ",2.3     
"Rockingham County, NH",2019,"189,328     ","184,075     ","5,253     ",2.8     
"Strafford County, NH",2019,"74,807     ","73,011     ","1,796     ",2.4     
"Sullivan County, NH",2019,"23,259     ","22,715     ",544     ,2.3     
"Atlantic County, NJ",2019,"126,175     ","120,115     ","6,060     ",4.8     
"Bergen County, NJ",2019,"502,366     ","488,445     ","13,921     ",2.8     
"Burlington County, NJ",2019,"240,664     ","233,163     ","7,501     ",3.1     
"Camden County, NJ",2019,"263,710     ","253,535     ","10,175     ",3.9     
"Cape May County, NJ",2019,"47,702     ","44,433     ","3,269     ",6.9     
"Cumberland County, NJ",2019,"67,882     ","64,344     ","3,538     ",5.2     
"Essex County, NJ",2019,"385,558     ","369,214     ","16,344     ",4.2     
"Gloucester County, NJ",2019,"156,379     ","150,907     ","5,472     ",3.5     
"Hudson County, NJ",2019,"376,163     ","364,450     ","11,713     ",3.1     
"Hunterdon County, NJ",2019,"67,383     ","65,629     ","1,754     ",2.6     
"Mercer County, NJ",2019,"211,808     ","205,453     ","6,355     ",3.0     
"Middlesex County, NJ",2019,"456,287     ","442,757     ","13,530     ",3.0     
"Monmouth County, NJ",2019,"341,980     ","331,651     ","10,329     ",3.0     
"Morris County, NJ",2019,"267,542     ","260,411     ","7,131     ",2.7     
"Ocean County, NJ",2019,"289,829     ","279,736     ","10,093     ",3.5     
"Passaic County, NJ",2019,"252,768     ","242,385     ","10,383     ",4.1     
"Salem County, NJ",2019,"30,422     ","29,024     ","1,398     ",4.6     
"Somerset County, NJ",2019,"178,277     ","173,194     ","5,083     ",2.9     
"Sussex County, NJ",2019,"77,275     ","74,754     ","2,521     ",3.3     
"Union County, NJ",2019,"288,467     ","278,358     ","10,109     ",3.5     
"Warren County, NJ",2019,"58,065     ","56,211     ","1,854     ",3.2     
"Bernalillo County, NM",2019,"336,903     ","321,688     ","15,215     ",4.5     
"Catron County, NM",2019,"1,147     ","1,074     ",73     ,6.4     
"Chaves County, NM",2019,"27,597     ","26,235     ","1,362     ",4.9     
"Cibola County, NM",2019,"9,080     ","8,503     ",577     ,6.4     
"Colfax County, NM",2019,"5,559     ","5,297     ",262     ,4.7     
"Curry County, NM",2019,"21,869     ","20,955     ",914     ,4.2     
"De Baca County, NM",2019,797     ,763     ,34     ,4.3     
"Dona Ana County, NM",2019,"98,941     ","93,228     ","5,713     ",5.8     
"Eddy County, NM",2019,"34,843     ","33,748     ","1,095     ",3.1     
"Grant County, NM",2019,"12,335     ","11,738     ",597     ,4.8     
"Guadalupe County, NM",2019,"1,581     ","1,497     ",84     ,5.3     
"Harding County, NM",2019,270     ,258     ,12     ,4.4     
"Hidalgo County, NM",2019,"2,107     ","2,016     ",91     ,4.3     
"Lea County, NM",2019,"31,555     ","30,278     ","1,277     ",4.0     
"Lincoln County, NM",2019,"9,093     ","8,669     ",424     ,4.7     
"Los Alamos County, NM",2019,"9,657     ","9,345     ",312     ,3.2     
"Luna County, NM",2019,"10,474     ","9,182     ","1,292     ",12.3     
"McKinley County, NM",2019,"24,444     ","22,710     ","1,734     ",7.1     
"Mora County, NM",2019,"2,240     ","2,103     ",137     ,6.1     
"Otero County, NM",2019,"25,142     ","23,878     ","1,264     ",5.0     
"Quay County, NM",2019,"3,248     ","3,076     ",172     ,5.3     
"Rio Arriba County, NM",2019,"16,921     ","16,015     ",906     ,5.4     
"Roosevelt County, NM",2019,"7,936     ","7,577     ",359     ,4.5     
"Sandoval County, NM",2019,"67,742     ","64,430     ","3,312     ",4.9     
"San Juan County, NM",2019,"52,486     ","49,450     ","3,036     ",5.8     
"San Miguel County, NM",2019,"10,883     ","10,246     ",637     ,5.9     
"Santa Fe County, NM",2019,"74,486     ","71,439     ","3,047     ",4.1     
"Sierra County, NM",2019,"3,957     ","3,689     ",268     ,6.8     
"Socorro County, NM",2019,"6,515     ","6,131     ",384     ,5.9     
"Taos County, NM",2019,"15,355     ","14,420     ",935     ,6.1     
"Torrance County, NM",2019,"5,707     ","5,316     ",391     ,6.9     
"Union County, NM",2019,"1,874     ","1,809     ",65     ,3.5     
"Valencia County, NM",2019,"31,059     ","29,386     ","1,673     ",5.4     
"Albany County, NY",2019,"161,065     ","155,432     ","5,633     ",3.5     
"Allegany County, NY",2019,"19,698     ","18,658     ","1,040     ",5.3     
"Bronx County, NY",2019,"629,583     ","596,668     ","32,915     ",5.2     
"Broome County, NY",2019,"85,371     ","81,493     ","3,878     ",4.5     
"Cattaraugus County, NY",2019,"34,487     ","32,811     ","1,676     ",4.9     
"Cayuga County, NY",2019,"36,697     ","35,190     ","1,507     ",4.1     
"Chautauqua County, NY",2019,"55,486     ","52,973     ","2,513     ",4.5     
"Chemung County, NY",2019,"35,984     ","34,542     ","1,442     ",4.0     
"Chenango County, NY",2019,"22,423     ","21,464     ",959     ,4.3     
"Clinton County, NY",2019,"37,029     ","35,474     ","1,555     ",4.2     
"Columbia County, NY",2019,"31,865     ","30,883     ",982     ,3.1     
"Cortland County, NY",2019,"23,442     ","22,343     ","1,099     ",4.7     
"Delaware County, NY",2019,"19,445     ","18,565     ",880     ,4.5     
"Dutchess County, NY",2019,"148,184     ","143,053     ","5,131     ",3.5     
"Erie County, NY",2019,"452,537     ","434,058     ","18,479     ",4.1     
"Essex County, NY",2019,"17,389     ","16,603     ",786     ,4.5     
"Franklin County, NY",2019,"19,954     ","19,006     ",948     ,4.8     
"Fulton County, NY",2019,"23,063     ","21,947     ","1,116     ",4.8     
"Genesee County, NY",2019,"30,415     ","29,270     ","1,145     ",3.8     
"Greene County, NY",2019,"20,699     ","19,809     ",890     ,4.3     
"Hamilton County, NY",2019,"2,266     ","2,136     ",130     ,5.7     
"Herkimer County, NY",2019,"28,556     ","27,209     ","1,347     ",4.7     
"Jefferson County, NY",2019,"44,902     ","42,496     ","2,406     ",5.4     
"Kings County, NY",2019,"1,263,500     ","1,213,528     ","49,972     ",4.0     
"Lewis County, NY",2019,"11,847     ","11,216     ",631     ,5.3     
"Livingston County, NY",2019,"31,397     ","30,117     ","1,280     ",4.1     
"Madison County, NY",2019,"33,637     ","32,187     ","1,450     ",4.3     
"Monroe County, NY",2019,"370,549     ","355,735     ","14,814     ",4.0     
"Montgomery County, NY",2019,"22,776     ","21,663     ","1,113     ",4.9     
"Nassau County, NY",2019,"727,084     ","703,155     ","23,929     ",3.3     
"New York County, NY",2019,"970,004     ","937,012     ","32,992     ",3.4     
"Niagara County, NY",2019,"100,833     ","96,034     ","4,799     ",4.8     
"Oneida County, NY",2019,"103,906     ","99,643     ","4,263     ",4.1     
"Onondaga County, NY",2019,"225,329     ","216,807     ","8,522     ",3.8     
"Ontario County, NY",2019,"56,803     ","54,688     ","2,115     ",3.7     
"Orange County, NY",2019,"191,494     ","184,535     ","6,959     ",3.6     
"Orleans County, NY",2019,"17,924     ","17,110     ",814     ,4.5     
"Oswego County, NY",2019,"53,874     ","51,056     ","2,818     ",5.2     
"Otsego County, NY",2019,"28,559     ","27,394     ","1,165     ",4.1     
"Putnam County, NY",2019,"52,312     ","50,452     ","1,860     ",3.6     
"Queens County, NY",2019,"1,199,264     ","1,158,834     ","40,430     ",3.4     
"Rensselaer County, NY",2019,"83,012     ","80,006     ","3,006     ",3.6     
"Richmond County, NY",2019,"236,515     ","227,662     ","8,853     ",3.7     
"Rockland County, NY",2019,"159,539     ","154,087     ","5,452     ",3.4     
"St. Lawrence County, NY",2019,"44,082     ","41,723     ","2,359     ",5.4     
"Saratoga County, NY",2019,"122,162     ","118,200     ","3,962     ",3.2     
"Schenectady County, NY",2019,"78,157     ","75,277     ","2,880     ",3.7     
"Schoharie County, NY",2019,"14,999     ","14,329     ",670     ,4.5     
"Schuyler County, NY",2019,"8,254     ","7,887     ",367     ,4.4     
"Seneca County, NY",2019,"16,324     ","15,722     ",602     ,3.7     
"Steuben County, NY",2019,"43,490     ","41,579     ","1,911     ",4.4     
"Suffolk County, NY",2019,"797,446     ","769,100     ","28,346     ",3.6     
"Sullivan County, NY",2019,"37,452     ","36,028     ","1,424     ",3.8     
"Tioga County, NY",2019,"23,191     ","22,267     ",924     ,4.0     
"Tompkins County, NY",2019,"50,428     ","48,664     ","1,764     ",3.5     
"Ulster County, NY",2019,"89,833     ","86,588     ","3,245     ",3.6     
"Warren County, NY",2019,"31,907     ","30,502     ","1,405     ",4.4     
"Washington County, NY",2019,"28,525     ","27,411     ","1,114     ",3.9     
"Wayne County, NY",2019,"44,937     ","43,203     ","1,734     ",3.9     
"Westchester County, NY",2019,"497,594     ","479,626     ","17,968     ",3.6     
"Wyoming County, NY",2019,"18,522     ","17,742     ",780     ,4.2     
"Yates County, NY",2019,"12,208     ","11,771     ",437     ,3.6     
"Alamance County, NC",2019,"81,719     ","78,642     ","3,077     ",3.8     
"Alexander County, NC",2019,"17,812     ","17,231     ",581     ,3.3     
"Alleghany County, NC",2019,"4,351     ","4,149     ",202     ,4.6     
"Anson County, NC",2019,"10,626     ","10,192     ",434     ,4.1     
"Ashe County, NC",2019,"12,759     ","12,297     ",462     ,3.6     
"Avery County, NC",2019,"7,461     ","7,189     ",272     ,3.6     
"Beaufort County, NC",2019,"19,384     ","18,512     ",872     ,4.5     
"Bertie County, NC",2019,"7,742     ","7,381     ",361     ,4.7     
"Bladen County, NC",2019,"14,440     ","13,766     ",674     ,4.7     
"Brunswick County, NC",2019,"54,152     ","51,350     ","2,802     ",5.2     
"Buncombe County, NC",2019,"139,527     ","135,391     ","4,136     ",3.0     
"Burke County, NC",2019,"40,428     ","38,941     ","1,487     ",3.7     
"Cabarrus County, NC",2019,"109,018     ","105,158     ","3,860     ",3.5     
"Caldwell County, NC",2019,"36,080     ","34,642     ","1,438     ",4.0     
"Camden County, NC",2019,"4,666     ","4,491     ",175     ,3.8     
"Carteret County, NC",2019,"31,819     ","30,527     ","1,292     ",4.1     
"Caswell County, NC",2019,"9,776     ","9,345     ",431     ,4.4     
"Catawba County, NC",2019,"78,173     ","75,402     ","2,771     ",3.5     
"Chatham County, NC",2019,"35,904     ","34,710     ","1,194     ",3.3     
"Cherokee County, NC",2019,"11,122     ","10,633     ",489     ,4.4     
"Chowan County, NC",2019,"5,500     ","5,250     ",250     ,4.5     
"Clay County, NC",2019,"4,114     ","3,931     ",183     ,4.4     
"Cleveland County, NC",2019,"48,241     ","46,361     ","1,880     ",3.9     
"Columbus County, NC",2019,"22,583     ","21,485     ","1,098     ",4.9     
"Craven County, NC",2019,"41,296     ","39,649     ","1,647     ",4.0     
"Cumberland County, NC",2019,"126,870     ","120,485     ","6,385     ",5.0     
"Currituck County, NC",2019,"14,205     ","13,707     ",498     ,3.5     
"Dare County, NC",2019,"19,897     ","18,976     ",921     ,4.6     
"Davidson County, NC",2019,"80,389     ","77,477     ","2,912     ",3.6     
"Davie County, NC",2019,"20,457     ","19,772     ",685     ,3.3     
"Duplin County, NC",2019,"25,166     ","24,172     ",994     ,3.9     
"Durham County, NC",2019,"171,887     ","166,108     ","5,779     ",3.4     
"Edgecombe County, NC",2019,"20,774     ","19,559     ","1,215     ",5.8     
"Forsyth County, NC",2019,"187,105     ","180,207     ","6,898     ",3.7     
"Franklin County, NC",2019,"31,266     ","30,015     ","1,251     ",4.0     
"Gaston County, NC",2019,"109,230     ","105,028     ","4,202     ",3.8     
"Gates County, NC",2019,"5,256     ","5,048     ",208     ,4.0     
"Graham County, NC",2019,"3,206     ","3,036     ",170     ,5.3     
"Granville County, NC",2019,"29,958     ","28,964     ",994     ,3.3     
"Greene County, NC",2019,"9,504     ","9,155     ",349     ,3.7     
"Guilford County, NC",2019,"260,702     ","250,142     ","10,560     ",4.1     
"Halifax County, NC",2019,"20,235     ","19,106     ","1,129     ",5.6     
"Harnett County, NC",2019,"52,927     ","50,521     ","2,406     ",4.5     
"Haywood County, NC",2019,"29,685     ","28,690     ",995     ,3.4     
"Henderson County, NC",2019,"54,613     ","52,832     ","1,781     ",3.3     
"Hertford County, NC",2019,"9,133     ","8,672     ",461     ,5.0     
"Hoke County, NC",2019,"19,974     ","18,999     ",975     ,4.9     
"Hyde County, NC",2019,"1,905     ","1,744     ",161     ,8.5     
"Iredell County, NC",2019,"89,008     ","85,823     ","3,185     ",3.6     
"Jackson County, NC",2019,"19,778     ","18,968     ",810     ,4.1     
"Johnston County, NC",2019,"99,162     ","95,569     ","3,593     ",3.6     
"Jones County, NC",2019,"4,278     ","4,114     ",164     ,3.8     
"Lee County, NC",2019,"25,938     ","24,796     ","1,142     ",4.4     
"Lenoir County, NC",2019,"27,764     ","26,733     ","1,031     ",3.7     
"Lincoln County, NC",2019,"43,625     ","42,104     ","1,521     ",3.5     
"McDowell County, NC",2019,"20,717     ","19,939     ",778     ,3.8     
"Macon County, NC",2019,"15,514     ","14,918     ",596     ,3.8     
"Madison County, NC",2019,"10,020     ","9,660     ",360     ,3.6     
"Martin County, NC",2019,"8,982     ","8,541     ",441     ,4.9     
"Mecklenburg County, NC",2019,"616,052     ","593,752     ","22,300     ",3.6     
"Mitchell County, NC",2019,"6,013     ","5,743     ",270     ,4.5     
"Montgomery County, NC",2019,"11,479     ","11,031     ",448     ,3.9     
"Moore County, NC",2019,"41,780     ","40,190     ","1,590     ",3.8     
"Nash County, NC",2019,"42,802     ","40,772     ","2,030     ",4.7     
"New Hanover County, NC",2019,"121,836     ","117,493     ","4,343     ",3.6     
"Northampton County, NC",2019,"7,695     ","7,307     ",388     ,5.0     
"Onslow County, NC",2019,"63,985     ","61,077     ","2,908     ",4.5     
"Orange County, NC",2019,"79,350     ","76,734     ","2,616     ",3.3     
"Pamlico County, NC",2019,"5,344     ","5,146     ",198     ,3.7     
"Pasquotank County, NC",2019,"16,657     ","15,903     ",754     ,4.5     
