County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Petroleum County, MT",2017,294     ,281     ,13     ,4.4     
"Phillips County, MT",2017,"1,904     ","1,816     ",88     ,4.6     
"Pondera County, MT",2017,"2,758     ","2,651     ",107     ,3.9     
"Powder River County, MT",2017,"1,012     ",986     ,26     ,2.6     
"Powell County, MT",2017,"2,907     ","2,779     ",128     ,4.4     
"Prairie County, MT",2017,489     ,471     ,18     ,3.7     
"Ravalli County, MT",2017,"19,903     ","18,956     ",947     ,4.8     
"Richland County, MT",2017,"6,014     ","5,781     ",233     ,3.9     
"Roosevelt County, MT",2017,"4,599     ","4,382     ",217     ,4.7     
"Rosebud County, MT",2017,"4,049     ","3,837     ",212     ,5.2     
"Sanders County, MT",2017,"4,813     ","4,473     ",340     ,7.1     
"Sheridan County, MT",2017,"1,874     ","1,823     ",51     ,2.7     
"Silver Bow County, MT",2017,"17,252     ","16,517     ",735     ,4.3     
"Stillwater County, MT",2017,"4,873     ","4,683     ",190     ,3.9     
"Sweet Grass County, MT",2017,"1,807     ","1,750     ",57     ,3.2     
"Teton County, MT",2017,"2,797     ","2,686     ",111     ,4.0     
"Toole County, MT",2017,"2,162     ","2,096     ",66     ,3.1     
"Treasure County, MT",2017,342     ,329     ,13     ,3.8     
"Valley County, MT",2017,"4,185     ","4,046     ",139     ,3.3     
"Wheatland County, MT",2017,789     ,754     ,35     ,4.4     
"Wibaux County, MT",2017,486     ,470     ,16     ,3.3     
"Yellowstone County, MT",2017,"81,822     ","78,912     ","2,910     ",3.6     
"Adams County, NE",2017,"16,775     ","16,249     ",526     ,3.1     
"Antelope County, NE",2017,"3,595     ","3,505     ",90     ,2.5     
"Arthur County, NE",2017,223     ,210     ,13     ,5.8     
"Banner County, NE",2017,393     ,379     ,14     ,3.6     
"Blaine County, NE",2017,264     ,252     ,12     ,4.5     
"Boone County, NE",2017,"2,956     ","2,883     ",73     ,2.5     
"Box Butte County, NE",2017,"5,478     ","5,295     ",183     ,3.3     
"Boyd County, NE",2017,"1,089     ","1,052     ",37     ,3.4     
"Brown County, NE",2017,"1,415     ","1,368     ",47     ,3.3     
"Buffalo County, NE",2017,"27,526     ","26,850     ",676     ,2.5     
"Burt County, NE",2017,"3,537     ","3,406     ",131     ,3.7     
"Butler County, NE",2017,"4,606     ","4,476     ",130     ,2.8     
"Cass County, NE",2017,"13,289     ","12,864     ",425     ,3.2     
"Cedar County, NE",2017,"4,511     ","4,409     ",102     ,2.3     
"Chase County, NE",2017,"2,325     ","2,281     ",44     ,1.9     
"Cherry County, NE",2017,"3,423     ","3,343     ",80     ,2.3     
"Cheyenne County, NE",2017,"5,147     ","4,997     ",150     ,2.9     
"Clay County, NE",2017,"3,308     ","3,204     ",104     ,3.1     
"Colfax County, NE",2017,"5,651     ","5,513     ",138     ,2.4     
"Cuming County, NE",2017,"4,774     ","4,643     ",131     ,2.7     
"Custer County, NE",2017,"6,444     ","6,303     ",141     ,2.2     
"Dakota County, NE",2017,"10,733     ","10,292     ",441     ,4.1     
"Dawes County, NE",2017,"5,210     ","5,066     ",144     ,2.8     
"Dawson County, NE",2017,"13,060     ","12,681     ",379     ,2.9     
"Deuel County, NE",2017,"1,045     ","1,018     ",27     ,2.6     
"Dixon County, NE",2017,"3,043     ","2,947     ",96     ,3.2     
"Dodge County, NE",2017,"19,536     ","18,981     ",555     ,2.8     
"Douglas County, NE",2017,"293,773     ","284,301     ","9,472     ",3.2     
"Dundy County, NE",2017,"1,192     ","1,163     ",29     ,2.4     
"Fillmore County, NE",2017,"3,134     ","3,055     ",79     ,2.5     
"Franklin County, NE",2017,"1,490     ","1,445     ",45     ,3.0     
"Frontier County, NE",2017,"1,575     ","1,535     ",40     ,2.5     
"Furnas County, NE",2017,"2,702     ","2,636     ",66     ,2.4     
"Gage County, NE",2017,"11,062     ","10,672     ",390     ,3.5     
"Garden County, NE",2017,"1,201     ","1,167     ",34     ,2.8     
"Garfield County, NE",2017,"1,168     ","1,137     ",31     ,2.7     
"Gosper County, NE",2017,"1,055     ","1,026     ",29     ,2.7     
"Grant County, NE",2017,443     ,433     ,10     ,2.3     
"Greeley County, NE",2017,"1,232     ","1,194     ",38     ,3.1     
"Hall County, NE",2017,"31,887     ","30,781     ","1,106     ",3.5     
"Hamilton County, NE",2017,"4,725     ","4,605     ",120     ,2.5     
"Harlan County, NE",2017,"1,789     ","1,743     ",46     ,2.6     
"Hayes County, NE",2017,577     ,563     ,14     ,2.4     
"Hitchcock County, NE",2017,"1,274     ","1,230     ",44     ,3.5     
"Holt County, NE",2017,"5,805     ","5,662     ",143     ,2.5     
"Hooker County, NE",2017,399     ,384     ,15     ,3.8     
"Howard County, NE",2017,"3,349     ","3,246     ",103     ,3.1     
"Jefferson County, NE",2017,"4,235     ","4,131     ",104     ,2.5     
"Johnson County, NE",2017,"2,095     ","2,023     ",72     ,3.4     
"Kearney County, NE",2017,"3,791     ","3,706     ",85     ,2.2     
"Keith County, NE",2017,"4,633     ","4,491     ",142     ,3.1     
"Keya Paha County, NE",2017,612     ,597     ,15     ,2.5     
"Kimball County, NE",2017,"1,991     ","1,934     ",57     ,2.9     
"Knox County, NE",2017,"4,734     ","4,569     ",165     ,3.5     
"Lancaster County, NE",2017,"172,124     ","167,501     ","4,623     ",2.7     
"Lincoln County, NE",2017,"18,625     ","18,051     ",574     ,3.1     
"Logan County, NE",2017,475     ,462     ,13     ,2.7     
"Loup County, NE",2017,402     ,390     ,12     ,3.0     
"McPherson County, NE",2017,456     ,446     ,10     ,2.2     
"Madison County, NE",2017,"19,434     ","18,918     ",516     ,2.7     
"Merrick County, NE",2017,"4,092     ","3,977     ",115     ,2.8     
"Morrill County, NE",2017,"2,631     ","2,552     ",79     ,3.0     
"Nance County, NE",2017,"2,037     ","1,986     ",51     ,2.5     
"Nemaha County, NE",2017,"3,637     ","3,494     ",143     ,3.9     
"Nuckolls County, NE",2017,"2,383     ","2,319     ",64     ,2.7     
"Otoe County, NE",2017,"8,232     ","7,954     ",278     ,3.4     
"Pawnee County, NE",2017,"1,517     ","1,471     ",46     ,3.0     
"Perkins County, NE",2017,"1,823     ","1,788     ",35     ,1.9     
"Phelps County, NE",2017,"4,950     ","4,834     ",116     ,2.3     
"Pierce County, NE",2017,"4,155     ","4,041     ",114     ,2.7     
"Platte County, NE",2017,"17,406     ","16,900     ",506     ,2.9     
"Polk County, NE",2017,"2,919     ","2,849     ",70     ,2.4     
"Red Willow County, NE",2017,"5,894     ","5,743     ",151     ,2.6     
"Richardson County, NE",2017,"4,251     ","4,111     ",140     ,3.3     
"Rock County, NE",2017,913     ,889     ,24     ,2.6     
"Saline County, NE",2017,"7,463     ","7,231     ",232     ,3.1     
"Sarpy County, NE",2017,"94,047     ","91,389     ","2,658     ",2.8     
"Saunders County, NE",2017,"10,937     ","10,627     ",310     ,2.8     
"Scotts Bluff County, NE",2017,"18,557     ","17,913     ",644     ,3.5     
"Seward County, NE",2017,"8,695     ","8,458     ",237     ,2.7     
"Sheridan County, NE",2017,"2,739     ","2,666     ",73     ,2.7     
"Sherman County, NE",2017,"1,709     ","1,659     ",50     ,2.9     
"Sioux County, NE",2017,762     ,739     ,23     ,3.0     
"Stanton County, NE",2017,"3,509     ","3,409     ",100     ,2.8     
"Thayer County, NE",2017,"2,889     ","2,823     ",66     ,2.3     
"Thomas County, NE",2017,440     ,426     ,14     ,3.2     
"Thurston County, NE",2017,"3,042     ","2,889     ",153     ,5.0     
"Valley County, NE",2017,"2,130     ","2,073     ",57     ,2.7     
"Washington County, NE",2017,"11,248     ","10,895     ",353     ,3.1     
"Wayne County, NE",2017,"5,706     ","5,568     ",138     ,2.4     
"Webster County, NE",2017,"1,678     ","1,628     ",50     ,3.0     
"Wheeler County, NE",2017,589     ,576     ,13     ,2.2     
"York County, NE",2017,"7,395     ","7,204     ",191     ,2.6     
"Churchill County, NV",2017,"10,445     ","9,978     ",467     ,4.5     
"Clark County, NV",2017,"1,060,593     ","1,005,370     ","55,223     ",5.2     
"Douglas County, NV",2017,"22,201     ","21,131     ","1,070     ",4.8     
"Elko County, NV",2017,"26,567     ","25,588     ",979     ,3.7     
"Esmeralda County, NV",2017,481     ,461     ,20     ,4.2     
"Eureka County, NV",2017,"1,036     ","1,005     ",31     ,3.0     
"Humboldt County, NV",2017,"7,987     ","7,648     ",339     ,4.2     
"Lander County, NV",2017,"3,085     ","2,945     ",140     ,4.5     
"Lincoln County, NV",2017,"1,997     ","1,902     ",95     ,4.8     
"Lyon County, NV",2017,"21,479     ","20,190     ","1,289     ",6.0     
"Mineral County, NV",2017,"1,963     ","1,856     ",107     ,5.5     
"Nye County, NV",2017,"15,988     ","14,962     ","1,026     ",6.4     
"Pershing County, NV",2017,"2,520     ","2,404     ",116     ,4.6     
"Storey County, NV",2017,"1,898     ","1,803     ",95     ,5.0     
"Washoe County, NV",2017,"236,461     ","226,656     ","9,805     ",4.1     
"White Pine County, NV",2017,"4,424     ","4,244     ",180     ,4.1     
"Carson City, NV",2017,"25,143     ","23,882     ","1,261     ",5.0     
"Belknap County, NH",2017,"31,267     ","30,407     ",860     ,2.8     
"Carroll County, NH",2017,"23,675     ","23,019     ",656     ,2.8     
"Cheshire County, NH",2017,"41,174     ","40,065     ","1,109     ",2.7     
"Coos County, NH",2017,"14,540     ","14,020     ",520     ,3.6     
"Grafton County, NH",2017,"49,540     ","48,412     ","1,128     ",2.3     
"Hillsborough County, NH",2017,"235,223     ","228,253     ","6,970     ",3.0     
"Merrimack County, NH",2017,"82,459     ","80,429     ","2,030     ",2.5     
"Rockingham County, NH",2017,"184,018     ","178,435     ","5,583     ",3.0     
"Strafford County, NH",2017,"72,879     ","71,060     ","1,819     ",2.5     
"Sullivan County, NH",2017,"23,357     ","22,818     ",539     ,2.3     
"Atlantic County, NJ",2017,"122,687     ","113,992     ","8,695     ",7.1     
"Bergen County, NJ",2017,"492,960     ","474,208     ","18,752     ",3.8     
"Burlington County, NJ",2017,"237,722     ","228,177     ","9,545     ",4.0     
"Camden County, NJ",2017,"261,449     ","248,410     ","13,039     ",5.0     
"Cape May County, NJ",2017,"47,648     ","43,332     ","4,316     ",9.1     
"Cumberland County, NJ",2017,"67,532     ","62,922     ","4,610     ",6.8     
"Essex County, NJ",2017,"381,045     ","359,991     ","21,054     ",5.5     
"Gloucester County, NJ",2017,"154,014     ","146,898     ","7,116     ",4.6     
"Hudson County, NJ",2017,"373,519     ","357,634     ","15,885     ",4.3     
"Hunterdon County, NJ",2017,"65,868     ","63,591     ","2,277     ",3.5     
"Mercer County, NJ",2017,"204,042     ","195,887     ","8,155     ",4.0     
"Middlesex County, NJ",2017,"452,408     ","434,331     ","18,077     ",4.0     
"Monmouth County, NJ",2017,"336,172     ","322,602     ","13,570     ",4.0     
"Morris County, NJ",2017,"264,364     ","254,986     ","9,378     ",3.5     
"Ocean County, NJ",2017,"277,823     ","264,758     ","13,065     ",4.7     
"Passaic County, NJ",2017,"250,172     ","236,165     ","14,007     ",5.6     
"Salem County, NJ",2017,"30,191     ","28,370     ","1,821     ",6.0     
"Somerset County, NJ",2017,"176,740     ","170,185     ","6,555     ",3.7     
"Sussex County, NJ",2017,"75,942     ","72,659     ","3,283     ",4.3     
"Union County, NJ",2017,"285,104     ","271,857     ","13,247     ",4.6     
"Warren County, NJ",2017,"57,554     ","55,197     ","2,357     ",4.1     
"Bernalillo County, NM",2017,"332,042     ","314,092     ","17,950     ",5.4     
"Catron County, NM",2017,"1,176     ","1,095     ",81     ,6.9     
"Chaves County, NM",2017,"27,762     ","25,999     ","1,763     ",6.4     
"Cibola County, NM",2017,"9,206     ","8,501     ",705     ,7.7     
"Colfax County, NM",2017,"5,751     ","5,411     ",340     ,5.9     
"Curry County, NM",2017,"22,524     ","21,457     ","1,067     ",4.7     
"De Baca County, NM",2017,857     ,818     ,39     ,4.6     
"Dona Ana County, NM",2017,"96,802     ","90,304     ","6,498     ",6.7     
"Eddy County, NM",2017,"29,475     ","27,954     ","1,521     ",5.2     
"Grant County, NM",2017,"12,379     ","11,635     ",744     ,6.0     
"Guadalupe County, NM",2017,"1,661     ","1,554     ",107     ,6.4     
"Harding County, NM",2017,284     ,267     ,17     ,6.0     
"Hidalgo County, NM",2017,"2,154     ","2,045     ",109     ,5.1     
"Lea County, NM",2017,"28,133     ","26,313     ","1,820     ",6.5     
"Lincoln County, NM",2017,"8,806     ","8,327     ",479     ,5.4     
"Los Alamos County, NM",2017,"9,221     ","8,871     ",350     ,3.8     
"Luna County, NM",2017,"10,657     ","9,178     ","1,479     ",13.9     
"McKinley County, NM",2017,"24,556     ","22,468     ","2,088     ",8.5     
"Mora County, NM",2017,"2,232     ","2,057     ",175     ,7.8     
"Otero County, NM",2017,"25,216     ","23,695     ","1,521     ",6.0     
"Quay County, NM",2017,"3,289     ","3,089     ",200     ,6.1     
"Rio Arriba County, NM",2017,"16,973     ","15,902     ","1,071     ",6.3     
"Roosevelt County, NM",2017,"8,082     ","7,667     ",415     ,5.1     
"Sandoval County, NM",2017,"65,261     ","61,293     ","3,968     ",6.1     
"San Juan County, NM",2017,"54,555     ","50,494     ","4,061     ",7.4     
"San Miguel County, NM",2017,"11,091     ","10,279     ",812     ,7.3     
"Santa Fe County, NM",2017,"74,245     ","70,515     ","3,730     ",5.0     
"Sierra County, NM",2017,"4,214     ","3,890     ",324     ,7.7     
"Socorro County, NM",2017,"6,669     ","6,248     ",421     ,6.3     
"Taos County, NM",2017,"15,246     ","14,057     ","1,189     ",7.8     
"Torrance County, NM",2017,"5,644     ","5,167     ",477     ,8.5     
"Union County, NM",2017,"1,933     ","1,861     ",72     ,3.7     
"Valencia County, NM",2017,"30,485     ","28,486     ","1,999     ",6.6     
"Albany County, NY",2017,"161,093     ","154,316     ","6,777     ",4.2     
"Allegany County, NY",2017,"20,060     ","18,740     ","1,320     ",6.6     
"Bronx County, NY",2017,"632,929     ","593,962     ","38,967     ",6.2     
"Broome County, NY",2017,"86,101     ","81,335     ","4,766     ",5.5     
"Cattaraugus County, NY",2017,"34,913     ","32,764     ","2,149     ",6.2     
"Cayuga County, NY",2017,"36,537     ","34,715     ","1,822     ",5.0     
"Chautauqua County, NY",2017,"56,459     ","53,096     ","3,363     ",6.0     
"Chemung County, NY",2017,"36,329     ","34,337     ","1,992     ",5.5     
"Chenango County, NY",2017,"22,745     ","21,537     ","1,208     ",5.3     
"Clinton County, NY",2017,"36,810     ","34,880     ","1,930     ",5.2     
"Columbia County, NY",2017,"31,685     ","30,493     ","1,192     ",3.8     
"Cortland County, NY",2017,"23,380     ","22,035     ","1,345     ",5.8     
"Delaware County, NY",2017,"19,313     ","18,252     ","1,061     ",5.5     
"Dutchess County, NY",2017,"145,985     ","139,767     ","6,218     ",4.3     
"Erie County, NY",2017,"452,441     ","429,193     ","23,248     ",5.1     
"Essex County, NY",2017,"17,481     ","16,531     ",950     ,5.4     
"Franklin County, NY",2017,"20,110     ","18,901     ","1,209     ",6.0     
"Fulton County, NY",2017,"23,587     ","22,235     ","1,352     ",5.7     
"Genesee County, NY",2017,"30,078     ","28,650     ","1,428     ",4.7     
"Greene County, NY",2017,"20,887     ","19,807     ","1,080     ",5.2     
"Hamilton County, NY",2017,"2,359     ","2,186     ",173     ,7.3     
"Herkimer County, NY",2017,"28,541     ","26,923     ","1,618     ",5.7     
"Jefferson County, NY",2017,"45,820     ","42,859     ","2,961     ",6.5     
"Kings County, NY",2017,"1,264,625     ","1,206,327     ","58,298     ",4.6     
"Lewis County, NY",2017,"11,812     ","11,034     ",778     ,6.6     
"Livingston County, NY",2017,"31,205     ","29,646     ","1,559     ",5.0     
"Madison County, NY",2017,"32,984     ","31,177     ","1,807     ",5.5     
"Monroe County, NY",2017,"368,701     ","350,616     ","18,085     ",4.9     
"Montgomery County, NY",2017,"22,942     ","21,638     ","1,304     ",5.7     
"Nassau County, NY",2017,"719,512     ","690,355     ","29,157     ",4.1     
"New York County, NY",2017,"958,723     ","920,354     ","38,369     ",4.0     
"Niagara County, NY",2017,"101,274     ","95,048     ","6,226     ",6.1     
"Oneida County, NY",2017,"103,660     ","98,506     ","5,154     ",5.0     
"Onondaga County, NY",2017,"223,790     ","213,395     ","10,395     ",4.6     
"Ontario County, NY",2017,"55,853     ","53,365     ","2,488     ",4.5     
"Orange County, NY",2017,"184,071     ","175,754     ","8,317     ",4.5     
"Orleans County, NY",2017,"17,847     ","16,800     ","1,047     ",5.9     
"Oswego County, NY",2017,"53,681     ","50,231     ","3,450     ",6.4     
"Otsego County, NY",2017,"28,539     ","27,119     ","1,420     ",5.0     
"Putnam County, NY",2017,"51,807     ","49,642     ","2,165     ",4.2     
"Queens County, NY",2017,"1,212,317     ","1,164,592     ","47,725     ",3.9     
"Rensselaer County, NY",2017,"82,480     ","78,844     ","3,636     ",4.4     
"Richmond County, NY",2017,"230,331     ","219,832     ","10,499     ",4.6     
"Rockland County, NY",2017,"156,380     ","149,629     ","6,751     ",4.3     
"St. Lawrence County, NY",2017,"44,110     ","41,187     ","2,923     ",6.6     
"Saratoga County, NY",2017,"120,478     ","115,722     ","4,756     ",3.9     
"Schenectady County, NY",2017,"77,313     ","73,869     ","3,444     ",4.5     
"Schoharie County, NY",2017,"14,936     ","14,123     ",813     ,5.4     
"Schuyler County, NY",2017,"8,363     ","7,881     ",482     ,5.8     
"Seneca County, NY",2017,"16,370     ","15,631     ",739     ,4.5     
"Steuben County, NY",2017,"43,455     ","40,984     ","2,471     ",5.7     
"Suffolk County, NY",2017,"791,045     ","755,844     ","35,201     ",4.4     
"Sullivan County, NY",2017,"34,938     ","33,233     ","1,705     ",4.9     
"Tioga County, NY",2017,"23,168     ","21,984     ","1,184     ",5.1     
"Tompkins County, NY",2017,"50,839     ","48,645     ","2,194     ",4.3     
"Ulster County, NY",2017,"89,679     ","85,621     ","4,058     ",4.5     
"Warren County, NY",2017,"32,434     ","30,733     ","1,701     ",5.2     
"Washington County, NY",2017,"28,646     ","27,325     ","1,321     ",4.6     
"Wayne County, NY",2017,"44,470     ","42,273     ","2,197     ",4.9     
"Westchester County, NY",2017,"489,676     ","467,736     ","21,940     ",4.5     
"Wyoming County, NY",2017,"18,237     ","17,220     ","1,017     ",5.6     
"Yates County, NY",2017,"11,838     ","11,322     ",516     ,4.4     
"Alamance County, NC",2017,"78,810     ","75,458     ","3,352     ",4.3     
"Alexander County, NC",2017,"17,718     ","17,073     ",645     ,3.6     
"Alleghany County, NC",2017,"4,301     ","4,083     ",218     ,5.1     
"Anson County, NC",2017,"10,377     ","9,841     ",536     ,5.2     
"Ashe County, NC",2017,"12,483     ","11,970     ",513     ,4.1     
"Avery County, NC",2017,"7,530     ","7,208     ",322     ,4.3     
"Beaufort County, NC",2017,"19,708     ","18,712     ",996     ,5.1     
"Bertie County, NC",2017,"7,966     ","7,495     ",471     ,5.9     
"Bladen County, NC",2017,"14,219     ","13,389     ",830     ,5.8     
"Brunswick County, NC",2017,"50,612     ","47,744     ","2,868     ",5.7     
"Buncombe County, NC",2017,"134,657     ","130,012     ","4,645     ",3.4     
"Burke County, NC",2017,"39,923     ","38,249     ","1,674     ",4.2     
"Cabarrus County, NC",2017,"103,213     ","98,929     ","4,284     ",4.2     
"Caldwell County, NC",2017,"35,997     ","34,392     ","1,605     ",4.5     
"Camden County, NC",2017,"4,660     ","4,457     ",203     ,4.4     
"Carteret County, NC",2017,"31,480     ","30,080     ","1,400     ",4.4     
"Caswell County, NC",2017,"9,630     ","9,175     ",455     ,4.7     
"Catawba County, NC",2017,"77,535     ","74,314     ","3,221     ",4.2     
"Chatham County, NC",2017,"33,681     ","32,374     ","1,307     ",3.9     
"Cherokee County, NC",2017,"11,015     ","10,467     ",548     ,5.0     
"Chowan County, NC",2017,"5,520     ","5,228     ",292     ,5.3     
"Clay County, NC",2017,"3,896     ","3,702     ",194     ,5.0     
"Cleveland County, NC",2017,"46,812     ","44,647     ","2,165     ",4.6     
"Columbus County, NC",2017,"21,973     ","20,772     ","1,201     ",5.5     
"Craven County, NC",2017,"41,162     ","39,252     ","1,910     ",4.6     
"Cumberland County, NC",2017,"125,896     ","118,662     ","7,234     ",5.7     
"Currituck County, NC",2017,"13,388     ","12,806     ",582     ,4.3     
"Dare County, NC",2017,"19,824     ","18,659     ","1,165     ",5.9     
"Davidson County, NC",2017,"78,497     ","75,125     ","3,372     ",4.3     
"Davie County, NC",2017,"20,057     ","19,257     ",800     ,4.0     
"Duplin County, NC",2017,"25,093     ","23,873     ","1,220     ",4.9     
"Durham County, NC",2017,"162,911     ","156,312     ","6,599     ",4.1     
"Edgecombe County, NC",2017,"21,633     ","19,967     ","1,666     ",7.7     
"Forsyth County, NC",2017,"182,173     ","174,208     ","7,965     ",4.4     
"Franklin County, NC",2017,"29,683     ","28,297     ","1,386     ",4.7     
"Gaston County, NC",2017,"106,267     ","101,356     ","4,911     ",4.6     
"Gates County, NC",2017,"5,205     ","4,975     ",230     ,4.4     
"Graham County, NC",2017,"3,084     ","2,874     ",210     ,6.8     
"Granville County, NC",2017,"29,597     ","28,467     ","1,130     ",3.8     
"Greene County, NC",2017,"9,414     ","8,997     ",417     ,4.4     
"Guilford County, NC",2017,"257,106     ","244,858     ","12,248     ",4.8     
"Halifax County, NC",2017,"20,276     ","18,799     ","1,477     ",7.3     
"Harnett County, NC",2017,"51,830     ","49,181     ","2,649     ",5.1     
"Haywood County, NC",2017,"28,538     ","27,389     ","1,149     ",4.0     
"Henderson County, NC",2017,"52,744     ","50,731     ","2,013     ",3.8     
"Hertford County, NC",2017,"9,056     ","8,535     ",521     ,5.8     
"Hoke County, NC",2017,"19,635     ","18,502     ","1,133     ",5.8     
"Hyde County, NC",2017,"2,070     ","1,896     ",174     ,8.4     
"Iredell County, NC",2017,"85,272     ","81,647     ","3,625     ",4.3     
"Jackson County, NC",2017,"18,795     ","17,897     ",898     ,4.8     
"Johnston County, NC",2017,"93,067     ","89,198     ","3,869     ",4.2     
"Jones County, NC",2017,"4,345     ","4,152     ",193     ,4.4     
"Lee County, NC",2017,"26,199     ","24,857     ","1,342     ",5.1     
"Lenoir County, NC",2017,"27,615     ","26,385     ","1,230     ",4.5     
"Lincoln County, NC",2017,"41,318     ","39,652     ","1,666     ",4.0     
"McDowell County, NC",2017,"20,675     ","19,837     ",838     ,4.1     
"Macon County, NC",2017,"15,015     ","14,317     ",698     ,4.6     
"Madison County, NC",2017,"9,826     ","9,408     ",418     ,4.3     
"Martin County, NC",2017,"9,452     ","8,922     ",530     ,5.6     
"Mecklenburg County, NC",2017,"592,050     ","566,533     ","25,517     ",4.3     
"Mitchell County, NC",2017,"6,011     ","5,698     ",313     ,5.2     
"Montgomery County, NC",2017,"11,585     ","11,057     ",528     ,4.6     
"Moore County, NC",2017,"39,306     ","37,545     ","1,761     ",4.5     
"Nash County, NC",2017,"43,047     ","40,453     ","2,594     ",6.0     
"New Hanover County, NC",2017,"117,713     ","112,848     ","4,865     ",4.1     
"Northampton County, NC",2017,"7,634     ","7,158     ",476     ,6.2     
"Onslow County, NC",2017,"63,638     ","60,298     ","3,340     ",5.2     
"Orange County, NC",2017,"75,573     ","72,716     ","2,857     ",3.8     
"Pamlico County, NC",2017,"5,311     ","5,066     ",245     ,4.6     
"Pasquotank County, NC",2017,"17,108     ","16,162     ",946     ,5.5     
"Pender County, NC",2017,"27,574     ","26,298     ","1,276     ",4.6     
"Perquimans County, NC",2017,"5,065     ","4,779     ",286     ,5.6     
"Person County, NC",2017,"17,768     ","16,940     ",828     ,4.7     
"Pitt County, NC",2017,"88,029     ","83,743     ","4,286     ",4.9     
"Polk County, NC",2017,"8,791     ","8,425     ",366     ,4.2     
"Randolph County, NC",2017,"65,678     ","62,804     ","2,874     ",4.4     
"Richmond County, NC",2017,"16,475     ","15,484     ",991     ,6.0     
"Robeson County, NC",2017,"49,475     ","46,252     ","3,223     ",6.5     
"Rockingham County, NC",2017,"39,989     ","37,913     ","2,076     ",5.2     
"Rowan County, NC",2017,"63,830     ","60,827     ","3,003     ",4.7     
"Rutherford County, NC",2017,"24,243     ","22,771     ","1,472     ",6.1     
"Sampson County, NC",2017,"28,986     ","27,606     ","1,380     ",4.8     
"Scotland County, NC",2017,"11,340     ","10,469     ",871     ,7.7     
"Stanly County, NC",2017,"29,347     ","28,135     ","1,212     ",4.1     
"Stokes County, NC",2017,"21,330     ","20,426     ",904     ,4.2     
"Surry County, NC",2017,"33,130     ","31,747     ","1,383     ",4.2     
"Swain County, NC",2017,"6,747     ","6,405     ",342     ,5.1     
"Transylvania County, NC",2017,"14,013     ","13,409     ",604     ,4.3     
"Tyrrell County, NC",2017,"1,474     ","1,361     ",113     ,7.7     
"Union County, NC",2017,"117,423     ","112,714     ","4,709     ",4.0     
"Vance County, NC",2017,"17,638     ","16,542     ","1,096     ",6.2     
"Wake County, NC",2017,"565,217     ","543,121     ","22,096     ",3.9     
"Warren County, NC",2017,"6,729     ","6,268     ",461     ,6.9     
"Washington County, NC",2017,"4,702     ","4,392     ",310     ,6.6     
"Watauga County, NC",2017,"28,163     ","27,018     ","1,145     ",4.1     
"Wayne County, NC",2017,"52,644     ","49,994     ","2,650     ",5.0     
"Wilkes County, NC",2017,"30,477     ","29,179     ","1,298     ",4.3     
"Wilson County, NC",2017,"35,457     ","32,894     ","2,563     ",7.2     
"Yadkin County, NC",2017,"17,443     ","16,755     ",688     ,3.9     
"Yancey County, NC",2017,"7,321     ","6,987     ",334     ,4.6     
"Adams County, ND",2017,"1,130     ","1,102     ",28     ,2.5     
"Barnes County, ND",2017,"5,489     ","5,338     ",151     ,2.8     
"Benson County, ND",2017,"2,420     ","2,333     ",87     ,3.6     
"Billings County, ND",2017,445     ,432     ,13     ,2.9     
"Bottineau County, ND",2017,"3,150     ","3,046     ",104     ,3.3     
"Bowman County, ND",2017,"1,777     ","1,746     ",31     ,1.7     
"Burke County, ND",2017,"1,105     ","1,071     ",34     ,3.1     
"Burleigh County, ND",2017,"51,110     ","49,873     ","1,237     ",2.4     
"Cass County, ND",2017,"103,174     ","101,011     ","2,163     ",2.1     
"Cavalier County, ND",2017,"2,082     ","2,027     ",55     ,2.6     
"Dickey County, ND",2017,"2,540     ","2,496     ",44     ,1.7     
"Divide County, ND",2017,"1,604     ","1,578     ",26     ,1.6     
"Dunn County, ND",2017,"3,204     ","3,136     ",68     ,2.1     
"Eddy County, ND",2017,"1,286     ","1,226     ",60     ,4.7     
"Emmons County, ND",2017,"1,569     ","1,507     ",62     ,4.0     
"Foster County, ND",2017,"1,678     ","1,637     ",41     ,2.4     
"Golden Valley County, ND",2017,945     ,926     ,19     ,2.0     
"Grand Forks County, ND",2017,"39,456     ","38,594     ",862     ,2.2     
"Grant County, ND",2017,"1,295     ","1,257     ",38     ,2.9     
"Griggs County, ND",2017,"1,137     ","1,105     ",32     ,2.8     
"Hettinger County, ND",2017,"1,493     ","1,465     ",28     ,1.9     
"Kidder County, ND",2017,"1,380     ","1,331     ",49     ,3.6     
"LaMoure County, ND",2017,"2,297     ","2,254     ",43     ,1.9     
"Logan County, ND",2017,957     ,933     ,24     ,2.5     
"McHenry County, ND",2017,"3,332     ","3,191     ",141     ,4.2     
"McIntosh County, ND",2017,"1,240     ","1,208     ",32     ,2.6     
"McKenzie County, ND",2017,"8,256     ","8,052     ",204     ,2.5     
"McLean County, ND",2017,"5,073     ","4,914     ",159     ,3.1     
"Mercer County, ND",2017,"4,497     ","4,318     ",179     ,4.0     
"Morton County, ND",2017,"16,837     ","16,321     ",516     ,3.1     
"Mountrail County, ND",2017,"7,094     ","6,950     ",144     ,2.0     
"Nelson County, ND",2017,"1,507     ","1,461     ",46     ,3.1     
"Oliver County, ND",2017,924     ,886     ,38     ,4.1     
